Contributors Phase ONE
Txhash;Blockno;UnixTimestamp;DateTime;From;To;ContractAddress;Value(ETH);Approx.Value(USD);TxnFee(ETH);Approx.TxnFee(USD);Status;ErrCode
0x1e45c774e823278b398915de75d41ea08b0d2887b114375975b6d6a341ee95fe;3486524;1491471614;4/6/2017 9:40:14 AM;0x375e6860a2372cddafb2c4dafea63e45363a11ba;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.00396972;0.1960247736;0.0221449548;0.00044846;;
0x78024ef787e2c76302c062e8a8b96d4ea6bbb93427d90aa02592097847027485;3486494;1491471138;4/6/2017 9:32:18 AM;0x5107d5043065e2a04662cdffb474689c3dd56ee2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.6;177.768;0.0221449548;0.00044846;;
0xac52303597b8cb696f094ef93259a101396f835f0ce9d7062048ebab5a743931;3486481;1491470971;4/6/2017 9:29:31 AM;0x666411f6a806eff263ab7650c822e40d2099ee92;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.719820615;233.0647419687;0.00885798192;0.000179384;;
0x7fca6d40da86801f3611be671994bdbb3eca6ae41cd1ca7f0d34d459a5907802;3486474;1491470848;4/6/2017 9:27:28 AM;0xf3a25f5484bab5f79d59be08e5f526ebb29d7eb9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.36875252;67.5889994376;0.0221449548;0.00044846;;
0x52525ffd18c68498d9306a6f90fe96ec434e1f60d27c9c49db46b65cb74633aa;3486474;1491470848;4/6/2017 9:27:28 AM;0x3077161e48f48d9fc8ae76b222d7cf4d559c2fbf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;100;4938;0.0221449548;0.00044846;;
0x92696f84f1511ce5ddb4f72bb08fc9955f8fcfcabf8ec2a7ea139f0ff65609a8;3486444;1491470484;4/6/2017 9:21:24 AM;0x7b06358131d7d29fd8729f7b9a63cda0016d8daa;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xbb8f4be53bf16ba94e88faac10d85d7a79a2ac20cee602e2e0ec8c0954790ba0;3486441;1491470473;4/6/2017 9:21:13 AM;0xe1622b68c09efd7a1a9a4f41ddc06a33e14825a0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;25;1234.5;0.0221449548;0.00044846;;
0x77a958e115acb076701f62db4c5977b3be628bd80cbc39b4a56d6b6b52cb941f;3486427;1491470291;4/6/2017 9:18:11 AM;0x88aa4913f5cd2f70eb34ccd6a380096a38457566;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.47771154;319.8693958452;0.0240569484;0.00048718;;
0xaa9c6a9242740c84fbcfc0387b0df512393509e334099fc7ebdd2a0c41dc9c00;3486405;1491470055;4/6/2017 9:14:15 AM;0x8114ecfeb36b344c8a6d1792dba64c832279059c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5.98;295.2924;0.022848126;0.0004627;;
0x0a798ce327d3157e67630c554f14e2d16aaa6ca975dc184566c093841f533f8c;3486338;1491469139;4/6/2017 8:58:59 AM;0x92892b36eb3f5a17edabfbfef970a011c41917ea;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xf0d92e3eb364ef125073ad2a5bb3794ac86343260dc00b904113d96f0480da1a;3486335;1491469118;4/6/2017 8:58:38 AM;0x324b4ec49abba88d03c99c6fce0b490c2fc66399;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50.58461776;2497.8684249888;0.0282522732;0.00057214;;
0xac84c46925881e5ef83b0cf125a8c54ab8f2cacbecc02505c33dd70cfcad75ae;3486335;1491469118;4/6/2017 8:58:38 AM;0x90b6701aebdb244a9c99d7439597e5512a40f72f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99;48.8862;0.0221449548;0.00044846;;
0x556246797101308cba7d2fe117408261236a83d3373f56dc76404ab7bcef4415;3486316;1491468781;4/6/2017 8:53:01 AM;0xe022fed17d7eba8457a670dbc875fa5c0b66b8f6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;34.252844278000001024;1691.40545044764;0.02435945028;0.000493306;;
0xbb45f22266cea35b09c3ee1097cbe3e56d2647ef01a8d1ebdc909868af0f1b94;3486299;1491468504;4/6/2017 8:48:24 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x97a05aa5f2bcb5378704936f8aaed436e8a99a48ae4c89a527c0231809f9e95f;3486296;1491468445;4/6/2017 8:47:25 AM;0x2bdfcc9d73992a8da349c63734ff5a50fa678677;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;15.09;745.1442;0.0221449548;0.00044846;;
0x5c5560dc90bc99f99ceb17e2e9513e4b3bd278e8e9e9d5829826205ba7326ce1;3486285;1491468323;4/6/2017 8:45:23 AM;0x478ed0b6b9b56ef9f99c102b4e52d45690189a2e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.00955154;49.8516550452;0.0221449548;0.00044846;;
0xeb1e6bb7876c2fbb4887fc449919d89f018bc3334b1b4aa522efbb824ee2ca0c;3486258;1491468008;4/6/2017 8:40:08 AM;0x12b8de66619def365ce7c97ecf80eebb105c9dcf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.97;97.2786;0.0221449548;0.00044846;;
0x2d9dafd3c7f5f08c41a153a01451c30719a700fdf7a27fc1860312ad989f3cd2;3486241;1491467758;4/6/2017 8:35:58 AM;0xf8546f6ebf09f5427b764b9c08226f3e61ec34e1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.9;93.822;0.0245546988;0.00049726;;
0xee70b62e230484552225dd34346a9dcd0903702d6ce108ab6847851706667903;3486236;1491467622;4/6/2017 8:33:42 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0xaa490f37dcc68534492df7df7208891d00a34b2209640815599a06db43f0543e;3486195;1491467148;4/6/2017 8:25:48 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0xea83f6e4e18766c3622d620925d02d1c6d9b323ee3d4efb2cabf7d1443958512;3486194;1491467123;4/6/2017 8:25:23 AM;0x7ed1e469fcb3ee19c0366d829e291451be638e59;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8;395.04;0.0442899096;0.00089692;;
0xf585669033df7645c28d5997fa601f66653982ee18b1d88a65e538290901945b;3486188;1491467004;4/6/2017 8:23:24 AM;0x5d912d66532534afdf8ce3ab44810adbab6ac861;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xce18ecf8eaf075cd8e08af27fdfe17130404a96bf741ea9c14d5e4be4b988da2;3486183;1491466944;4/6/2017 8:22:24 AM;0xadfcd9b43fcef785fe46805228888eef418030b1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;165;8147.7;0.0283233804;0.00057358;;
0x092c9f556856c37af97848dc9b39ce803dac6c47ce607b79c29c14f42f91833c;3486156;1491466309;4/6/2017 8:11:49 AM;0x06d8564d0bfe2e021880805ef9c0277492480228;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.49872508;24.6270444504;0.0221449548;0.00044846;;
0xdc48750440630a25d1fb6f244b332dbcd79b3478b24b66b9e68822e7238620dc;3486155;1491466293;4/6/2017 8:11:33 AM;0x9cd87d7884e7caed0ac4cb71c9436fd3c10697c9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.99941818;148.1112697284;0.0221449548;0.00044846;;
0x107e1bb70037d863c65b52f905810b89d53f6d7c717d5fab4226ae61aac38805;3486147;1491466207;4/6/2017 8:10:07 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x7c8af66cfa8d91f5c1dd6ce63801fe24d1ca1bd35c6f9ef80ec9822f3a7ee58d;3486138;1491466014;4/6/2017 8:06:54 AM;0x06d8564d0bfe2e021880805ef9c0277492480228;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;7;345.66;0.0221449548;0.00044846;;
0x7b9852a070667f97a63036184e1747fd0b380dfe6dd32f6459f75229ecceb3bc;3486127;1491465803;4/6/2017 8:03:23 AM;0xdebb3a4c1b757c20975f49b25d32663c33e50399;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0233458764;0.00047278;;
0xf25993bca8005b018836d93bea767af2214ee3c53f0f9bfb5ccba0efca2f3021;3486126;1491465790;4/6/2017 8:03:10 AM;0xe022fed17d7eba8457a670dbc875fa5c0b66b8f6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;27;1333.26;0.02435945028;0.000493306;;
0x8039e413ebe04f6e412fae04ed7297fb59361eb0fb8f662f4539e76e194f2c93;3486125;1491465746;4/6/2017 8:02:26 AM;0xa31835c6950d84b90681389786e3b28a81b9a75d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.915;45.1827;0.0221449548;0.00044846;;
0x6ed34bad24046bc2cf296f005380f4f89690c7289bb23cca456ac812917a7bfa;3486125;1491465746;4/6/2017 8:02:26 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x39cc6861081c711dee52057ca254094c7c0cc9756ab55c4a80a224054864e2c0;3486113;1491465577;4/6/2017 7:59:37 AM;0xf0c0f9dc056c3ad1ae83ef6fec4e8fb39d5c119e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5.99941818;296.2512697284;0.0221449548;0.00044846;;
0xa3d9eee16caa2c08ad121731eac889ffc0d9ac2460dfbe62ccd8dae57f3ded7a;3486099;1491465435;4/6/2017 7:57:15 AM;0xc1a0a99d0f4ce909b46f84e341c5934ae0070151;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.48;23.7024;0.0221449548;0.00044846;;
0x506148912726482a2b1b88768c1ca52bbde0f8318bb007a3a69c54092cd524aa;3486054;1491464722;4/6/2017 7:45:22 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0xf04dcd45ed6a5e3ffedc7f4a30b64593b4e6604d0e232f53aed2fe6749e0322a;3486045;1491464637;4/6/2017 7:43:57 AM;0x284a4c83fb7c3c3362847bb6d438fd74f14490d3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99941818;98.7312697284;0.0234169836;0.00047422;;
0x2d70d4cc5a0cf7ea1fced824d74d6da4a07794a2173d9bface1946f5335f4f9b;3486038;1491464535;4/6/2017 7:42:15 AM;0x91a9842bc4eee60a008816419e1f00314e7fe6a7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;49.97941818;2467.9836697284;0.0232747692;0.00047134;;
0x4e2e78e6612c9bd7cd694fe09973b453f94afc66cfa69b8a4081bad2c6be98ec;3486016;1491464226;4/6/2017 7:37:06 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0xa57588b3490a4e7d8191d5f1f2f03274ac132d8d7dae93483d0158fff0f6bb59;3486002;1491463919;4/6/2017 7:31:59 AM;0x3326976af25ac6045c644788506c3424e7130357;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0221449548;0.00044846;;
0xed162ffc6945177e303cd10e63f9c5c3e1a37ced78b7ed127ef593697bf6100e;3485999;1491463862;4/6/2017 7:31:02 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0xe82c0ec9e82e100cc4fb27a705f83c95b2e618057969a6e4f181d08fc9d648e8;3485975;1491463621;4/6/2017 7:27:01 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x02bbec43a70bd98bf51f4bc22727fea8cb2729f4a0c61abbc6582ee9e55a44d4;3485951;1491463226;4/6/2017 7:20:26 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x0ef48074aeefd9647bdc1facd87c188365e03fdacfe18ac8c24bb5ed5c7546c0;3485941;1491463003;4/6/2017 7:16:43 AM;0x2024fc55b56e2a9534fb69f9d12d20e9a3e0f6a5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;40;1975.2;0.0294610956;0.00059662;;
0x7bc9ff861b9d60818cbeddab4805c6f752c02092aedbaceb911f574bb161940c;3485934;1491462927;4/6/2017 7:15:27 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x8fe81b88406fc2503a7fb41b8ed5fdd016d4248d25ebae32ef4a4a5aaf7ad380;3485919;1491462722;4/6/2017 7:12:02 AM;0x91c63bc017438c2e502437335cfd3d0b70624bd2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0110724774;0.00022423;;
0x65642dbab824650715ae95891854938714c9e096dd1f50b8c90d285fdd1c8cc9;3485919;1491462722;4/6/2017 7:12:02 AM;0x5beb96431e94af053b7fbf473c32639c2417b47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;20.9;1032.042;0.0254790924;0.00051598;;
0xdf6ca69f94e128048ac1cb7d187a5479a33bdfda425466bcb7a870e46416bbe0;3485918;1491462660;4/6/2017 7:11:00 AM;0x10b7861d3e84410ba2d4316e1b88dfb06284c9cd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99941818;98.7312697284;0.022848126;0.0004627;;
0x33b634e1eb26dfbcaf16cdb602274846353497cb608458529fdad42767a1ed54;3485912;1491462568;4/6/2017 7:09:28 AM;0x75113bbf77c8d85e62505fab742cf1fb2132a3ec;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50.95;2515.911;0.0245546988;0.00049726;;
0xca59fb2d8323a3ad5bbf1c72b304b79ed4c0a61fc0a1ff5e1b83cdb08e9b37cc;3485911;1491462559;4/6/2017 7:09:19 AM;0x87a75d9ab7fc737a47013f3237a78ec7b26cb4de;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;14.4929;715.659402;0.02325220254;0.000470883;;
0x436ff8565cfb25015124a5f277f08590c72a2940ba552d715d0b88a55773428e;3485909;1491462549;4/6/2017 7:09:09 AM;0x478ed0b6b9b56ef9f99c102b4e52d45690189a2e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;19.99955154;987.5778550452;0.0221449548;0.00044846;;
0x9173f8ca2fd0b3b645e665724cf8d9fa99ea2e8e4d42ba071edfc05ace28ff2b;3485904;1491462468;4/6/2017 7:07:48 AM;0x924c251902924c7dbd4cbf166d42757fb2d146cb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x41c258621dcffde564e1b043e72e56c0800088e4da445bf2d058abcc543daebc;3485904;1491462468;4/6/2017 7:07:48 AM;0x91bb06252d14bb94a90599eb5959b80ade42c7a0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;22.36;1104.1368;0.02427027;0.0004915;;
0x383c39be7b78c6e50e45ad16988f27bb5310d75fe7c81eb9e5266fb6968575d2;3485874;1491462145;4/6/2017 7:02:25 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x33b2f090b65f24067882f1b2dc7e7f7b167ef65ffb172ed91a260585374b456f;3485874;1491462145;4/6/2017 7:02:25 AM;0xb1c96358b16257c5498e528e2e52313fe7890ba5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.00193296;49.4754495648;0.0221449548;0.00044846;;
0x70b0ac2a9b5c6d0a3e3132388555ee096834ce8d8eba3be641393174e4f9ad4a;3485852;1491461822;4/6/2017 6:57:02 AM;0x90b6701aebdb244a9c99d7439597e5512a40f72f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.99;48.8862;0.0221449548;0.00044846;;
0xa5061b6d6aedd31137929c96c93e471e964b3c49fba7b4925c1e12457e03dc57;3485833;1491461451;4/6/2017 6:50:51 AM;0x727568abba48b93e2bc00e275b20e160c7ad75b5;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0238436268;0.00048286;;
0xad97f1d0073578bf1c7c2f5e8b4534b8eb80623671c5e0aaec2f04182ca5dae2;3485823;1491461208;4/6/2017 6:46:48 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x802996b6ae5d8c8bdf8085e16485cfb473c8a32b1e7de1f55d394fff2bc0eb1b;3485823;1491461208;4/6/2017 6:46:48 AM;0x8c29bbfc85f8190c51df90b2959d9d39ffaf87ca;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.03482342;149.8595804796;0.0247680204;0.00050158;;
0xd5a332ec5e68c5905ff873d3211b50face5c4664446dfaf511eaa800ca30d5e6;3485785;1491460723;4/6/2017 6:38:43 AM;0x1f77fecbc6094fa0cd8a10398f04918d8a4fb47b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x8b482666fbf6d276618cf0ef0f061d0b41e3414fe84dd2a052e66c8bf4b524d2;3485767;1491460457;4/6/2017 6:34:17 AM;0xf3e8e58c679a2bf5d26d0b54016cda0236a39859;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.09952866;301.1947252308;0.0221449548;0.00044846;;
0xaeda9ebcfac56db19cd8a5065209c7a50b9a321f30456d30aea5fe12ef0a0fc3;3485759;1491460361;4/6/2017 6:32:41 AM;0xf9a10a1e88d80701af96836b513f4d7845a60b93;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.40916187;69.5844131406;0.0221449548;0.00044846;;
0x6d10ec3eac447131634d93bfb79c89c51f622ea645059831e756b16a91a40ef9;3485749;1491460189;4/6/2017 6:29:49 AM;0x2595ab07098faad226fe7b5e85aa2b6624ddfc80;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x1675e7dc4dc556fd94c73f6f858631f1860936f17447bec32fbd4b898045554e;3485740;1491460055;4/6/2017 6:27:35 AM;0x66e8f875c6840adef012320fb50c7e3264f321ec;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.0221449548;0.00044846;;
0x6529985ea85b18a802562ae60ff730e44fd847920bc0af4e860d90e30e91ec8e;3485733;1491459930;4/6/2017 6:25:30 AM;0x012db3b34d100a5a60ad9d601f3f36c9e569acb9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;100.04102017;4940.0255759946;0.023559198;0.0004771;;
0x36a020e03377e8c2bf2cb033105d8a6a95b6c6f78ecf5570562505ef64663217;3485690;1491459283;4/6/2017 6:14:43 AM;0x250ae7a5c560b9f1e715e48f50f1666230f30f5f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;22;1086.36;0.0221449548;0.00044846;;
0xb6f5a45f87baa5d5ea7cf7f4e95864e4448f30a26e27e69933e1d564f73cabd9;3485652;1491458777;4/6/2017 6:06:17 AM;0x66e8f875c6840adef012320fb50c7e3264f321ec;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6;296.28;0.0221449548;0.00044846;;
0xf92d5fbdd5fde422241eb8349e8fc7eb39c47996f7c255b7428681fa07ba07c4;3485651;1491458764;4/6/2017 6:06:04 AM;0xf8a58637b0d3009e9aa3705ffdaa8161f35f28c8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0281100588;0.00056926;;
0x98b578863d6e1b526425b99cbbd1b7bac899648567aca903d7319db27ec70187;3485651;1491458764;4/6/2017 6:06:04 AM;0xb3628cdea00297900138931446eee27f4c50bcd9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.3;162.954;0.0265457004;0.00053758;;
0xc3cdb545da657ee15b269c38147e4544cdaf957e196ed6e03621781bc74f03e5;3485632;1491458475;4/6/2017 6:01:15 AM;0xbea022270f172d68476842040de3f5272ba35889;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;50;2469;0.23362927314;0.004731253;;
0xd241e92b982ce261bb5b980946ed146edc127dfc0d3b4641f39b519fbea1604e;3485595;1491457929;4/6/2017 5:52:09 AM;0x94612b1e6ad74acedc2af4dee111be91dbf7e760;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xd63a598e40d1d921cbd8620fea8f015c0c8ce3cd2a0f23179a31c4028593463b;3485590;1491457911;4/6/2017 5:51:51 AM;0xffdda626c1998fd4420ae07f8e02d991188b472f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.0221449548;0.00044846;;
0xc73656e3006e1bfdb5792dec9f70b425ccb1e0300424d782c207e495b4f57f70;3485553;1491457430;4/6/2017 5:43:50 AM;0x9ad06af8e87f0b3daccc966ac4c7d98a858b09c2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;19.799734876;977.71090817688;0.0221449548;0.00044846;;
0x8510ca73832cea93081d2bd3c95fa2f18c9907be871027d9307d0986ec66220e;3485547;1491457336;4/6/2017 5:42:16 AM;0xb8850d2ba77fe3c4c4f58f5585dc1bcbbdefc6fe;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0110724774;0.00022423;;
0x00953369c61ad99e92bb3258968aa7ae2df7623d6488f511f9dbff7f0f5d10dc;3485501;1491456688;4/6/2017 5:31:28 AM;0x7736e31bc3cce090d91a9645c40b9b74614522dc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.01;0.4938;0.0221449548;0.00044846;;
0xbbcdc2266c77c104b62bc61c231f205f0f3ab14083621c79188201a6f3ea8204;3485483;1491456482;4/6/2017 5:28:02 AM;0x7736e31bc3cce090d91a9645c40b9b74614522dc;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.001;0.04938;0.0221449548;0.00044846;;
0x5db045c901017c98e950f6f55de139ec4e212496ac8b1b2da5cc589721b50016;3485473;1491456280;4/6/2017 5:24:40 AM;0xba46a6d368f0b64d6034ac888c518876a65f25c0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3.87;191.1006;0.0221449548;0.00044846;;
0x8a9f5c161c8cbcdc206bc22b43ad99a1fa3a6ed9fceca7558a8f627b918af2ff;3485453;1491455821;4/6/2017 5:17:01 AM;0x03e2cbb43f80eaa27f80d713fa4e7e4d431da230;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x6803bff77b30f04d628fcd0ce770386d856e64a013b96b828853effe4d06bb57;3485441;1491455597;4/6/2017 5:13:17 AM;0x886c49bfe15bee4ab666c9abdd7f69e66651e4c3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;188;9283.44;0.0221449548;0.00044846;;
0x4591c0f74af5edbe0b78ed34a231be72615cf2ecf1f72898941f5aac7d70a1d7;3485390;1491454857;4/6/2017 5:00:57 AM;0x6f547334e035ac28bc8327cf0476982dc0fcfb33;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.98455154;97.9971550452;0.0221449548;0.00044846;;
0x2145f9090f04990328d57b69cd9345993ae779179f0fd00485c759841a866a67;3485375;1491454613;4/6/2017 4:56:53 AM;0x180a9984ca2004a87d02ce901dac370fb4e57f40;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.02;50.3676;0.0255501996;0.00051742;;
0x193e5ff14d77a2a35ba597db294c7a2764ed15d4958f68942f7a021013817418;3485342;1491454154;4/6/2017 4:49:14 AM;0xd3e660df65435c1022b0a868431993b83286a699;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.4;69.132;0.0221449548;0.00044846;;
0x553c5dc9541122c4be71b89e61ef9ffcbf3ce4671332dd1ddc712acdcb2346f0;3485290;1491453392;4/6/2017 4:36:32 AM;0xdc2ae02e7022d8ebe18fcadda543127926ece58d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.74663668;36.8689192584;0.0229192332;0.00046414;;
0x19acdfd5db726a94bf4a76201736650b09507864cf538b51bbfefc876a7f1861;3485281;1491453226;4/6/2017 4:33:46 AM;0x8200a0439094e9ab5fa34d9fdbbd4e9d097fc8b3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;540;26665.2;0.0221449548;0.00044846;;
0xafc93942b1d6198ef442d0e46eee9679c38f19e6fd79fe0aaea61926a751480e;3485240;1491452502;4/6/2017 4:21:42 AM;0xc98040b57a01d4657ca199a97c9e017579b460b9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x389127b06e4f133c3f6c85b316fcab405a81965c958434cc009baa8bc0914a8e;3485234;1491452405;4/6/2017 4:20:05 AM;0xa6860497c01f76d264828c604165662bf2d37c3d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;11.5;567.87;0.02325220254;0.000470883;;
0x9ff9c2d9f0d308384138c7d17aa4c9a69e2cab40f315e8234f917a6d9362d3aa;3485228;1491452338;4/6/2017 4:18:58 AM;0x839395e20bbb182fa440d08f850e6c7a8f6f0780;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.0221449548;0.00044846;;
0x022e6362110d5810578b5eaf6f2250572b33a7969ef095352c5bd21e2acf820e;3485220;1491452218;4/6/2017 4:16:58 AM;0xfd618ad1b2f8bcea0e3fd3fb384debeb51c938b2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.99;98.2662;0.0221449548;0.00044846;;
0x6ece2dbfe143240bf8b3f00a9583d6c5dd567a8478c6b22f9411f808f5fa5abd;3485129;1491450748;4/6/2017 3:52:28 AM;0x3133690da241323575d5db13ec9075146f6eefd6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10.099350934;498.70594912092;0.02661907908;0.000539066;;
